txn_id,txn_day,merchant_id,amount,card_type,payment_method,country,device_id
t_0033484,1,m_037,28.63,visa,,DE,d_6938
t_0033642,1,m_030,11.83,visa,,CA,d_13698
t_0033649,1,m_018,46.12,amex,,CA,d_13399
t_0033827,1,m_039,13.99,amex,,GB,d_3918
t_0033850,1,m_000,38.11,visa,,GB,d_20775
t_0034092,1,m_014,8.01,amex,,US,d_16597
t_0034235,1,m_000,5.94,mastercard,,US,d_608
t_0035075,1,m_039,31.76,mastercard,,US,d_569
t_0035169,1,m_003,21.63,visa,,CA,d_23365
t_0035273,1,m_028,27.95,mastercard,,US,d_15032
t_0035330,1,m_029,350.32,mastercard,,DE,d_11808
t_0035613,1,m_039,67.12,visa,,US,d_7205
t_0035669,1,m_020,3.54,mastercard,,BR,d_6145
t_0035899,1,m_012,315.89,mastercard,,GB,d_21030
t_0036044,1,m_001,40.08,amex,,CA,d_18270
t_0036307,1,m_020,24.87,visa,,CA,d_5845
t_0036566,1,m_033,2.32,amex,,DE,d_4151
t_0036739,1,m_001,4.06,mastercard,,US,d_10498
t_0036981,1,m_033,18.37,visa,,GB,d_23482
t_0037037,1,m_018,23.24,amex,,US,d_9915
t_0037081,1,m_000,18.01,visa,,CA,d_238
t_0037795,1,m_014,71.56,amex,,US,d_17321
t_0038080,1,m_027,8.72,visa,,BR,
t_0038382,1,m_012,77.16,visa,,CA,d_14318
t_0038543,1,m_034,21.7,visa,,DE,
t_0038837,1,m_007,2.81,amex,,US,d_11307
t_0038984,1,m_035,521.03,amex,,CA,d_3889
t_0039070,1,m_000,28.32,amex,,DE,d_14723
t_0039287,1,m_032,13.29,mastercard,,US,d_22886
t_0040056,1,m_000,73.6,mastercard,,GB,
t_0040309,1,m_000,173.03,visa,,BR,d_8151
t_0040312,1,m_000,27.06,mastercard,,US,d_13148
t_0040754,1,m_020,24.19,mastercard,,GB,d_11066
t_0040792,1,m_006,26.84,amex,,CA,d_2851
t_0040808,1,m_001,21.22,visa,,CA,d_1227
t_0041110,1,m_025,65.31,visa,,US,d_6451
t_0041312,1,m_004,19.85,mastercard,,US,d_16881
t_0041602,1,m_039,6.57,amex,,CA,d_20535
t_0041713,1,m_023,20.94,amex,,BR,d_10585
t_0042091,1,m_030,7.65,visa,,US,d_1228
t_0042509,1,m_000,148.41,mastercard,,CA,d_21050
t_0042610,1,m_023,6.11,mastercard,,GB,d_19585
t_0042678,1,m_007,443.05,mastercard,,BR,d_12306
t_0042828,1,m_023,43.87,visa,,BR,d_11060
t_0042897,1,m_011,19.17,visa,,US,d_7566
t_0043241,1,m_008,31.68,amex,,GB,d_9518
t_0043628,1,m_020,57.34,visa,,US,d_3804
t_0043651,1,m_035,1.33,mastercard,,DE,d_1332
t_0043667,1,m_012,36.61,visa,,US,d_5312
t_0043801,1,m_000,14.5,amex,,US,d_3225
t_0043808,1,m_018,77.92,visa,,GB,d_14463
t_0043904,1,m_000,12.54,visa,,CA,
t_0044145,1,m_035,24.2,mastercard,,US,d_5378
t_0044255,1,m_004,19.52,mastercard,,US,d_24446
t_0044791,1,m_010,15.33,amex,,GB,d_6934
t_0044851,1,m_012,4.2,visa,,DE,d_2952
t_0045050,1,m_034,69.51,amex,,US,d_4288
t_0045561,1,m_000,76.46,amex,,GB,d_10758
t_0045633,1,m_004,61.45,mastercard,,CA,d_24093
t_0045780,1,m_010,19.54,amex,,BR,d_14161
t_0045833,1,m_000,43.38,mastercard,,BR,d_24510
t_0046171,1,m_025,9.63,visa,,US,d_6719
t_0046308,1,m_033,4.17,visa,,BR,d_19735
t_0046315,1,m_019,2.58,mastercard,,CA,d_19577
t_0046625,1,m_000,125.27,mastercard,,US,d_17415
t_0046804,1,m_037,83.33,visa,,US,d_24992
t_0047129,1,m_036,318.68,visa,,US,d_4965
t_0047156,1,m_000,41.92,visa,,CA,d_5757
t_0047240,1,m_033,58.23,amex,,CA,d_2823
t_0047292,1,m_000,40.01,mastercard,,GB,
t_0047556,1,m_017,7.51,visa,,US,d_24894
t_0047693,1,m_028,126.99,amex,,US,d_3292
t_0047727,1,m_000,36.37,amex,,CA,d_21244
t_0047863,1,m_035,29.56,mastercard,,US,d_5700
t_0048381,1,m_019,6.79,mastercard,,US,d_5698
t_0048446,1,m_000,54.94,amex,,US,d_4941
t_0048811,1,m_026,19.33,mastercard,,US,d_8459
t_0048818,1,m_030,41.5,mastercard,,BR,d_4137
t_0048905,1,m_035,21.77,visa,,GB,d_1433
t_0049398,1,m_000,86.49,visa,,US,d_12136
t_0049540,1,m_005,47.7,visa,,DE,d_15611
t_0049803,1,m_022,280.58,amex,,BR,d_6362
t_0049833,1,m_000,18.61,amex,,DE,d_7788
t_0049883,1,m_022,25.28,visa,,US,d_3436
t_0049884,1,m_020,12.65,mastercard,,DE,d_6373
t_0049904,1,m_031,31.65,visa,,BR,d_22543
t_0050103,1,m_011,8.42,mastercard,,CA,d_2327
t_0050571,1,m_031,39.03,mastercard,,BR,d_19651
t_0050644,1,m_019,26.52,amex,,US,d_5568
t_0050705,1,m_000,88.87,amex,,DE,d_16751
t_0050950,1,m_000,37.27,mastercard,,US,d_13897
t_0050986,1,m_016,58.95,mastercard,,BR,d_16545
t_0051249,1,m_005,133.31,mastercard,,BR,d_2643
t_0051301,1,m_001,5.75,visa,,US,d_360
t_0051368,1,m_020,4.87,mastercard,,CA,d_13293
t_0051545,1,m_003,23.35,visa,,DE,d_1598
t_0051881,1,m_036,23.07,mastercard,,BR,d_8625
t_0051907,1,m_009,55.22,amex,,US,d_1448
t_0051945,1,m_032,40.37,amex,,CA,d_17397
t_0052103,1,m_000,168.99,amex,,DE,d_17207
t_0052292,1,m_006,29.79,visa,,US,d_10503
t_0052574,1,m_036,48.32,amex,,US,d_6304
t_0052719,1,m_000,56.92,mastercard,,US,d_12839
t_0052817,1,m_005,123.19,mastercard,,US,d_19658
t_0053118,1,m_003,52.17,amex,,GB,
t_0053233,1,m_033,37.19,amex,,GB,d_14067
t_0053294,1,m_000,34.48,amex,,US,d_10665
t_0053605,1,m_022,6.19,mastercard,,US,d_1281
t_0053613,1,m_004,1.49,visa,,BR,d_15590
t_0053722,1,m_021,7.74,mastercard,,BR,d_24113
t_0053741,1,m_034,7.29,amex,,BR,d_12047
t_0053901,1,m_011,24.03,visa,,US,d_8978
t_0053907,1,m_029,87.27,visa,,DE,d_17335
t_0054081,1,m_023,177.57,visa,,GB,d_16103
t_0054118,1,m_000,96.9,visa,,US,d_699
t_0054410,1,m_027,27.81,amex,,DE,d_4509
t_0054425,1,m_000,53.09,visa,,US,d_546
t_0054466,1,m_039,12.45,mastercard,,BR,d_5520
t_0054735,1,m_020,38.14,amex,,US,d_7736
t_0054751,1,m_020,30.28,mastercard,,US,d_7405
t_0054833,1,m_014,174.64,mastercard,,BR,d_17114
t_0055205,1,m_028,43.81,amex,,US,d_9749
t_0055618,1,m_025,147.04,visa,,CA,d_18563
t_0055896,1,m_009,172.89,mastercard,,GB,d_10941
t_0056033,1,m_007,15.78,amex,,US,d_12694
t_0056197,1,m_011,16.09,amex,,CA,d_22191
t_0056954,1,m_016,173.74,visa,,GB,d_17292
t_0057061,1,m_000,15.6,amex,,US,d_19110
t_0057167,1,m_023,135.73,visa,,BR,d_21038
t_0057252,1,m_027,20.72,mastercard,,GB,d_19281
t_0058170,1,m_019,31.34,amex,,BR,d_4489
t_0058411,1,m_001,67.61,mastercard,,GB,d_4194
t_0058673,1,m_028,6.19,mastercard,,GB,d_4904
t_0058916,1,m_022,103.08,visa,,GB,
t_0059124,1,m_000,22.5,visa,,GB,d_15895
t_0059214,1,m_039,9.34,amex,,US,d_7440
t_0059445,1,m_029,11.78,amex,,DE,d_5209
t_0059495,1,m_038,43.24,amex,,GB,d_4565
t_0059637,1,m_000,62.97,visa,,US,d_11057
t_0059717,1,m_015,60.54,visa,,US,d_8783
t_0059781,1,m_038,26.61,amex,,GB,d_12767
t_0059942,1,m_020,56.26,visa,,BR,d_12234
t_0000063,2,m_038,41.81,amex,,CA,d_18790
t_0000256,2,m_000,79.83,amex,,US,d_14789
t_0000377,2,m_037,67.7,amex,,BR,d_13386
t_0000444,2,m_018,347.82,visa,,BR,d_7934
t_0000864,2,m_022,13.43,visa,,GB,d_22974
t_0000895,2,m_006,60.17,visa,,DE,d_16020
t_0000924,2,m_016,27.09,mastercard,,GB,d_21070
t_0001392,2,m_004,57.38,visa,,US,d_19992
t_0001450,2,m_007,16.77,visa,,BR,d_11773
t_0001560,2,m_033,19.18,mastercard,,CA,d_24139
t_0001934,2,m_005,39.7,amex,,BR,d_793
t_0002219,2,m_036,76.81,mastercard,,CA,
t_0002255,2,m_037,172.88,amex,,CA,d_20548
t_0002286,2,m_003,101.36,visa,,US,d_20630
t_0002414,2,m_013,92.51,amex,,US,d_115
t_0002631,2,m_036,2.11,amex,,DE,d_9594
t_0002702,2,m_021,30.07,amex,,US,
t_0002971,2,m_029,206.0,mastercard,,US,d_4886
t_0004030,2,m_029,80.2,amex,,CA,d_11772
t_0004338,2,m_034,42.53,visa,,DE,d_610
t_0004376,2,m_004,2.31,amex,,GB,d_14375
t_0004462,2,m_004,40.6,visa,,US,d_12064
t_0004647,2,m_035,7.37,mastercard,,GB,d_23228
t_0004897,2,m_005,36.67,amex,,US,d_23770
t_0005200,2,m_023,8.62,amex,,US,d_15084
t_0005309,2,m_004,3.37,visa,,DE,d_6131
t_0005349,2,m_000,4.1,amex,,BR,d_19326
t_0005361,2,m_008,14.87,visa,,BR,d_24638
t_0005416,2,m_025,25.21,amex,,US,d_6320
t_0005621,2,m_021,1.73,visa,,CA,
t_0006148,2,m_032,115.25,amex,,US,d_12306
t_0006170,2,m_036,17.06,mastercard,,GB,d_15467
t_0006205,2,m_020,15.54,mastercard,,GB,d_12635
t_0006271,2,m_035,11.4,amex,,BR,d_4579
t_0006654,2,m_017,26.14,visa,,BR,d_23771
t_0006775,2,m_000,74.39,amex,,US,d_6995
t_0007003,2,m_026,13.96,amex,,BR,d_19341
t_0007146,2,m_000,14.57,visa,,US,d_20168
t_0007195,2,m_026,26.75,mastercard,,DE,d_20911
t_0007379,2,m_014,46.72,visa,,BR,d_3893
t_0007492,2,m_024,8.05,amex,,GB,d_3194
t_0007652,2,m_019,34.33,visa,,BR,d_9377
t_0007684,2,m_006,27.35,amex,,BR,
t_0007715,2,m_000,11.36,visa,,BR,d_8382
t_0007940,2,m_000,64.03,visa,,GB,d_16084
t_0007976,2,m_016,48.77,amex,,GB,d_18026
t_0007981,2,m_007,19.87,visa,,US,d_18495
t_0008134,2,m_008,5.91,mastercard,,DE,d_22190
t_0008268,2,m_000,4.18,mastercard,,DE,d_14891
t_0008392,2,m_017,51.43,amex,,US,d_24353
t_0008487,2,m_028,53.4,amex,,DE,d_10511
t_0008592,2,m_010,38.38,mastercard,,GB,d_13233
t_0008784,2,m_011,119.9,mastercard,,US,d_82
t_0008791,2,m_026,13.14,mastercard,,US,d_20915
t_0009070,2,m_000,57.4,amex,,GB,d_436
t_0009092,2,m_030,23.79,amex,,GB,d_3053
t_0009188,2,m_000,8.5,mastercard,,US,d_10728
t_0009571,2,m_000,17.97,amex,,US,d_17805
t_0009635,2,m_013,69.64,visa,,GB,d_1887
t_0009710,2,m_022,7.13,amex,,DE,d_24078
t_0010113,2,m_012,55.54,mastercard,,BR,d_23111
t_0010201,2,m_016,100.99,visa,,GB,d_19727
t_0010358,2,m_010,129.4,mastercard,,US,d_23667
t_0011025,2,m_012,42.52,visa,,BR,d_7755
t_0011218,2,m_029,100.11,amex,,US,d_5265
t_0011562,2,m_039,20.32,visa,,US,d_6001
t_0011891,2,m_020,111.41,visa,,CA,d_19000
t_0012016,2,m_035,20.58,mastercard,,DE,d_22372
t_0012166,2,m_024,47.51,amex,,DE,d_14270
t_0012282,2,m_025,28.53,visa,,GB,
t_0012693,2,m_000,255.53,mastercard,,US,d_5297
t_0012722,2,m_002,4.73,amex,,US,
t_0013288,2,m_033,21.42,mastercard,,US,d_17861
t_0013542,2,m_038,14.51,visa,,CA,d_20482
t_0013635,2,m_028,39.96,visa,,GB,d_4314
t_0013856,2,m_026,18.99,amex,,US,d_2079
t_0013960,2,m_015,33.79,visa,,US,d_17562
t_0014010,2,m_000,73.72,visa,,US,d_11738
t_0014102,2,m_000,96.52,amex,,CA,d_15784
t_0014239,2,m_000,75.52,mastercard,,DE,d_23945
t_0014295,2,m_004,412.24,visa,,US,d_18892
t_0014621,2,m_020,8.34,amex,,US,
t_0014829,2,m_000,61.85,mastercard,,DE,
t_0014893,2,m_034,24.42,amex,,CA,d_21616
t_0015115,2,m_000,49.15,amex,,GB,d_16658
t_0015303,2,m_000,46.04,visa,,US,d_24948
t_0015492,2,m_038,32.6,visa,,DE,d_15193
t_0015580,2,m_007,50.01,mastercard,,CA,d_18173
t_0015643,2,m_011,6.82,visa,,GB,d_13086
t_0015755,2,m_034,11.54,visa,,CA,d_2999
t_0015827,2,m_024,80.18,visa,,BR,d_23550
t_0016073,2,m_000,140.69,visa,,US,d_19638
t_0016113,2,m_001,28.47,mastercard,,CA,d_403
t_0016303,2,m_020,134.23,amex,,US,d_17548
t_0016730,2,m_015,108.53,mastercard,,US,d_9929
t_0016908,2,m_008,26.42,amex,,DE,d_11628
t_0016974,2,m_021,394.89,visa,,US,d_20548
t_0016995,2,m_016,32.52,mastercard,,DE,d_16115
t_0017669,2,m_031,112.72,amex,,BR,d_24599
t_0017750,2,m_015,45.91,visa,,DE,d_24295
t_0017815,2,m_017,84.74,mastercard,,BR,d_11402
t_0017865,2,m_006,8.32,visa,,GB,d_62
t_0017913,2,m_035,11.66,mastercard,,BR,d_21791
t_0018388,2,m_023,27.61,mastercard,,BR,d_19932
t_0018637,2,m_000,5.9,mastercard,,US,
t_0018707,2,m_010,96.02,mastercard,,CA,d_17986
t_0018731,2,m_000,25.44,mastercard,,US,d_747
t_0019019,2,m_026,21.8,mastercard,,US,d_16573
t_0019341,2,m_036,20.82,amex,,GB,
t_0019423,2,m_030,160.82,amex,,DE,d_6847
t_0019477,2,m_021,3.06,visa,,BR,d_15819
t_0019526,2,m_037,34.55,amex,,BR,
t_0019556,2,m_003,49.23,visa,,DE,d_17903
t_0019670,2,m_029,57.24,amex,,US,d_8577
t_0020106,2,m_010,43.44,amex,,BR,d_5966
t_0020186,2,m_010,42.46,visa,,DE,d_22119
t_0020338,2,m_029,5.77,mastercard,,US,d_1636
t_0020726,2,m_012,5.87,mastercard,,CA,d_22824
t_0021043,2,m_024,112.25,mastercard,,US,d_9677
t_0021136,2,m_000,24.28,visa,,US,d_17774
t_0021500,2,m_000,38.41,visa,,DE,d_1821
t_0021526,2,m_000,3.34,visa,,US,d_16374
t_0021675,2,m_016,56.38,visa,,GB,d_21044
t_0021690,2,m_034,15.27,visa,,CA,d_15103
t_0021804,2,m_009,70.79,visa,,BR,d_3481
t_0021820,2,m_008,56.78,visa,,BR,d_68
t_0021927,2,m_001,130.5,visa,,US,d_20090
t_0022037,2,m_011,59.02,amex,,US,d_3421
t_0022098,2,m_000,22.83,visa,,US,d_7148
t_0022438,2,m_011,10.19,visa,,GB,d_3396
t_0022451,2,m_030,33.12,amex,,GB,
t_0022460,2,m_000,19.81,visa,,BR,d_17193
t_0022495,2,m_010,33.28,amex,,US,d_20619
t_0022564,2,m_000,13.27,mastercard,,GB,d_20207
t_0022686,2,m_000,65.93,mastercard,,DE,d_3296
t_0022762,2,m_000,49.37,amex,,US,d_19482
t_0023071,2,m_038,17.47,visa,,BR,d_18594
t_0023323,2,m_000,16.2,amex,,US,
t_0023832,2,m_010,20.97,amex,,CA,d_16126
t_0023865,2,m_016,83.19,amex,,GB,d_11353
t_0023882,2,m_034,15.39,amex,,CA,d_5607
t_0023909,2,m_023,23.75,visa,,BR,d_13137
t_0024281,2,m_005,60.41,amex,,GB,
t_0024559,2,m_000,15.35,visa,,BR,d_19210
t_0024689,2,m_030,130.76,visa,,US,d_23920
t_0024708,2,m_007,7.95,visa,,US,d_10185
t_0024782,2,m_000,27.54,amex,,GB,d_7673
t_0025024,2,m_037,24.54,visa,,CA,d_9759
t_0025451,2,m_000,10.3,amex,,DE,d_10362
t_0025702,2,m_030,5.95,mastercard,,US,
t_0025747,2,m_027,235.06,visa,,US,d_13831
t_0025958,2,m_000,83.2,mastercard,,US,d_1964
t_0026053,2,m_019,10.09,mastercard,,US,d_1599
t_0026153,2,m_000,16.89,mastercard,,BR,d_11147
t_0026340,2,m_007,29.47,visa,,US,d_19670
t_0026392,2,m_022,20.52,mastercard,,US,d_23369
t_0026688,2,m_023,13.6,amex,,US,d_23490
t_0027189,2,m_002,8.65,amex,,US,d_9767
t_0027812,2,m_021,5.5,mastercard,,DE,d_6590
t_0028360,2,m_000,69.19,amex,,US,d_20815
t_0028451,2,m_000,115.58,visa,,BR,d_457
t_0028462,2,m_022,148.87,mastercard,,US,d_13673
t_0028534,2,m_002,119.27,visa,,DE,d_16399
t_0028665,2,m_000,9.52,mastercard,,GB,d_16280
t_0029225,2,m_009,19.24,visa,,US,d_18563
t_0029268,2,m_036,118.34,visa,,US,d_10521
t_0029438,2,m_000,24.96,visa,,US,d_23283
t_0029475,2,m_038,25.98,visa,,US,d_251
t_0029551,2,m_026,22.65,visa,,DE,d_10031
t_0029557,2,m_007,8.25,amex,,US,d_21410
t_0029787,2,m_029,50.46,amex,,GB,d_11026
t_0029876,2,m_018,103.27,amex,,GB,d_4491
t_0029940,2,m_002,13.13,mastercard,,BR,d_23820
t_0029977,2,m_000,189.92,amex,,US,d_10106
t_0029996,2,m_000,33.27,visa,,BR,d_4274
t_0030154,2,m_007,61.68,mastercard,,US,d_12936
t_0030270,2,m_036,4.31,mastercard,,BR,
t_0030312,2,m_021,20.08,amex,,DE,d_14229
t_0030563,2,m_005,61.15,amex,,US,d_10987
t_0030707,2,m_026,9.99,visa,,CA,d_525
t_0030792,2,m_022,62.71,mastercard,,US,d_10446
t_0030908,2,m_020,14.54,amex,,CA,d_11588
t_0030913,2,m_036,66.32,visa,,GB,d_14330
t_0030997,2,m_014,97.62,amex,,US,d_24138
t_0031230,2,m_012,29.98,mastercard,,CA,d_9022
t_0031536,2,m_000,20.29,mastercard,,US,d_16179
t_0031714,2,m_000,124.69,amex,,CA,d_513
t_0031923,2,m_000,201.59,mastercard,,CA,d_2695
t_0031973,2,m_021,14.17,mastercard,,US,d_12158
t_0032159,2,m_011,137.25,mastercard,,US,d_4300
t_0032866,2,m_000,8.29,mastercard,,US,
t_0032887,2,m_030,63.24,visa,,US,d_16594
t_0032964,2,m_030,13.16,amex,,BR,d_10293
t_0032995,2,m_012,33.79,visa,,US,d_19295
t_0033227,2,m_000,60.27,amex,,DE,d_11358
t_0033289,2,m_018,105.75,visa,,GB,d_7444
t_0033387,2,m_000,157.26,mastercard,,US,d_16866
t_0033764,2,m_023,89.31,visa,,CA,d_17651
t_0033813,2,m_035,13.26,mastercard,,US,d_9137
t_0033847,2,m_006,72.34,amex,,DE,d_6783
t_0033906,2,m_031,3.77,mastercard,,CA,d_23003
t_0034175,2,m_000,17.28,amex,,US,d_880
t_0034270,2,m_034,58.98,mastercard,,US,d_23397
t_0034560,2,m_000,27.42,mastercard,,CA,d_24416
t_0034691,2,m_039,59.9,mastercard,,GB,d_22964
t_0034803,2,m_002,146.46,amex,,DE,d_12764
t_0034967,2,m_036,141.84,visa,,US,d_4949
t_0035288,2,m_034,484.02,mastercard,,US,d_5761
t_0035289,2,m_000,21.41,visa,,US,d_23747
t_0035968,2,m_036,46.12,visa,,US,d_20360
t_0036008,2,m_000,20.77,mastercard,,US,d_14507
t_0036191,2,m_035,40.31,amex,,DE,d_24027
t_0036459,2,m_028,120.37,mastercard,,GB,d_17451
t_0037020,2,m_000,8.37,mastercard,,US,d_18038
t_0037335,2,m_033,9.79,visa,,BR,d_8793
t_0037347,2,m_030,95.74,visa,,US,d_4510
t_0037417,2,m_032,29.31,visa,,CA,d_13172
t_0037708,2,m_000,9.9,amex,,US,d_4911
t_0037958,2,m_000,52.28,visa,,BR,d_4119
t_0038246,2,m_030,4.78,mastercard,,CA,d_6433
t_0038277,2,m_018,41.56,visa,,US,d_19305
t_0038441,2,m_000,15.3,visa,,CA,d_246
t_0038445,2,m_000,66.26,amex,,GB,d_12330
t_0038591,2,m_010,279.58,visa,,US,d_1492
t_0038608,2,m_013,9.22,amex,,US,d_12392
t_0038810,2,m_000,36.26,amex,,US,d_6750
t_0039177,2,m_035,22.39,mastercard,,CA,d_217
t_0039480,2,m_000,153.63,amex,,US,d_2719
t_0039894,2,m_001,136.37,amex,,DE,d_579
t_0040097,2,m_038,125.64,amex,,US,d_7172
t_0040798,2,m_017,7.56,mastercard,,DE,d_19584
t_0041143,2,m_000,12.72,visa,,CA,d_8272
t_0041293,2,m_000,48.19,amex,,BR,d_18469
t_0041345,2,m_011,89.91,amex,,US,d_8799
t_0041691,2,m_016,85.33,mastercard,,BR,d_8794
t_0041755,2,m_033,37.68,mastercard,,CA,d_17356
t_0041950,2,m_000,7.16,amex,,CA,d_12289
t_0042107,2,m_008,25.39,visa,,DE,
t_0042690,2,m_022,42.8,visa,,US,d_16143
t_0042949,2,m_028,44.26,amex,,US,
t_0043317,2,m_000,23.26,visa,,BR,d_707
t_0043329,2,m_034,94.58,mastercard,,US,d_6122
t_0043356,2,m_033,57.81,mastercard,,GB,d_2195
t_0043424,2,m_000,4.67,mastercard,,GB,d_23296
t_0043540,2,m_029,34.75,amex,,GB,d_15430
t_0043602,2,m_029,19.0,mastercard,,US,d_19598
t_0043648,2,m_001,9.37,visa,,CA,d_14634
t_0044131,2,m_005,40.6,amex,,GB,d_12663
t_0044225,2,m_012,34.28,mastercard,,US,d_24560
t_0044335,2,m_000,18.26,mastercard,,CA,d_9340
t_0044353,2,m_004,23.38,mastercard,,BR,d_15546
t_0044374,2,m_024,18.13,visa,,US,d_17726
t_0044730,2,m_023,52.95,visa,,DE,d_20994
t_0044870,2,m_014,3.03,visa,,US,d_11197
t_0045127,2,m_000,9.15,mastercard,,DE,d_12762
t_0045528,2,m_014,23.86,visa,,US,d_12044
t_0045784,2,m_026,29.3,mastercard,,DE,d_3520
t_0046067,2,m_001,5.55,visa,,GB,d_19776
t_0046102,2,m_025,40.12,visa,,BR,d_12615
t_0046322,2,m_008,20.84,visa,,DE,d_14287
t_0046538,2,m_018,19.21,mastercard,,US,d_2534
t_0046620,2,m_000,66.22,amex,,US,d_7616
t_0046883,2,m_020,16.18,amex,,BR,
t_0046889,2,m_006,27.87,mastercard,,US,d_7725
t_0046947,2,m_000,72.19,visa,,US,d_16049
t_0047435,2,m_001,15.39,mastercard,,US,d_6136
t_0047438,2,m_012,21.63,mastercard,,CA,d_12602
t_0047449,2,m_009,7.04,mastercard,,GB,d_8013
t_0048289,2,m_000,11.96,amex,,GB,d_18681
t_0048338,2,m_002,11.54,visa,,DE,d_20567
t_0048358,2,m_007,53.85,mastercard,,US,d_13573
t_0048425,2,m_020,51.66,mastercard,,CA,d_24516
t_0048863,2,m_012,51.56,amex,,US,d_10899
t_0049109,2,m_021,296.39,mastercard,,CA,d_7761
t_0049292,2,m_033,18.88,visa,,CA,d_19525
t_0049387,2,m_029,33.73,mastercard,,US,d_3653
t_0050138,2,m_009,76.98,visa,,CA,d_11662
t_0050154,2,m_035,8.93,amex,,BR,d_3333
t_0050158,2,m_037,256.56,amex,,US,d_14341
t_0050210,2,m_015,17.58,mastercard,,US,
t_0050269,2,m_026,16.85,mastercard,,BR,d_5726
t_0050344,2,m_036,9.02,visa,,DE,d_3916
t_0050688,2,m_000,37.91,mastercard,,BR,d_7538
t_0051007,2,m_009,11.47,amex,,GB,d_15216
t_0051177,2,m_015,28.91,visa,,BR,d_23996
t_0051346,2,m_015,49.71,visa,,GB,d_18018
t_0051435,2,m_037,15.49,mastercard,,CA,d_24168
t_0051489,2,m_019,64.36,visa,,DE,d_11682
t_0051716,2,m_033,66.09,mastercard,,US,d_23674
t_0052416,2,m_013,81.82,visa,,US,d_11239
t_0052457,2,m_010,288.18,amex,,BR,d_1565
t_0052609,2,m_000,49.38,amex,,BR,d_19282
t_0053040,2,m_039,14.72,amex,,US,d_5946
t_0053129,2,m_024,43.76,visa,,GB,d_16752
t_0053270,2,m_035,3.45,mastercard,,DE,d_12582
t_0053576,2,m_002,57.84,mastercard,,US,
t_0053591,2,m_011,16.48,amex,,BR,d_16586
t_0053724,2,m_038,14.19,visa,,GB,d_9778
t_0053992,2,m_028,10.26,mastercard,,CA,d_5496
t_0054510,2,m_000,47.7,mastercard,,DE,d_6885
t_0054798,2,m_020,10.75,amex,,DE,d_17529
t_0055114,2,m_020,13.25,mastercard,,US,d_5958
t_0055232,2,m_034,7.59,amex,,DE,d_15041
t_0055429,2,m_005,527.88,visa,,US,d_23137
t_0055593,2,m_038,16.51,visa,,US,d_23690
t_0055597,2,m_032,19.18,amex,,DE,d_7847
t_0055634,2,m_019,83.31,amex,,US,d_8260
t_0055640,2,m_029,178.98,visa,,BR,d_17808
t_0055864,2,m_009,31.46,mastercard,,US,d_16428
t_0055976,2,m_010,44.96,amex,,US,d_14606
t_0056201,2,m_006,7.95,mastercard,,GB,d_9721
t_0056238,2,m_022,53.71,mastercard,,GB,
t_0056398,2,m_007,16.3,mastercard,,CA,d_8743
t_0056761,2,m_014,10.75,visa,,GB,d_22749
t_0057230,2,m_037,30.3,amex,,US,d_10788
t_0057936,2,m_000,32.38,mastercard,,CA,d_3646
t_0058033,2,m_020,24.03,mastercard,,US,
t_0058305,2,m_029,20.82,amex,,US,d_5137
t_0058490,2,m_012,35.27,mastercard,,DE,d_7718
t_0058688,2,m_000,64.42,visa,,US,d_4926
t_0058698,2,m_023,61.34,amex,,DE,d_9375
t_0058796,2,m_035,86.57,visa,,DE,d_20657
t_0058893,2,m_018,139.32,mastercard,,GB,d_23522
t_0058943,2,m_023,182.56,visa,,BR,d_22928
t_0059378,2,m_012,159.35,mastercard,,BR,d_2682
t_0059576,2,m_021,8.99,amex,,DE,d_23372
t_0059640,2,m_036,129.8,amex,,DE,d_1709
t_0059769,2,m_000,32.45,amex,,US,d_24787
t_0000274,3,m_035,33.61,amex,,GB,d_24424
t_0000426,3,m_021,20.42,mastercard,,CA,d_10475
t_0000490,3,m_015,32.03,mastercard,,CA,d_16198
t_0000498,3,m_000,9.76,visa,,US,d_23799
t_0001024,3,m_036,268.15,mastercard,,BR,d_16551
t_0001054,3,m_013,161.29,amex,,CA,d_21024
t_0001244,3,m_000,170.41,visa,,US,
t_0001272,3,m_024,161.14,mastercard,,US,d_17912
t_0001291,3,m_000,118.17,amex,,US,d_21609
t_0001316,3,m_015,39.62,amex,,GB,d_22470
t_0001511,3,m_023,27.17,visa,,DE,d_21661
t_0001740,3,m_007,4.33,amex,,US,d_1388
t_0001765,3,m_034,7.75,amex,,DE,d_658
t_0001935,3,m_007,85.28,visa,,GB,d_3338
t_0002327,3,m_011,40.4,amex,,DE,d_14891
t_0002387,3,m_005,28.12,visa,,CA,d_15367
t_0002447,3,m_022,23.19,amex,,GB,d_3550
t_0002732,3,m_019,1.85,amex,,US,d_11697
t_0002910,3,m_000,161.57,mastercard,,DE,d_8300
t_0002995,3,m_013,97.1,visa,,US,d_9994
t_0003052,3,m_023,9.09,mastercard,,US,d_20516
t_0003135,3,m_027,9.64,mastercard,,GB,
t_0003401,3,m_007,15.17,visa,,US,d_13190
t_0003496,3,m_000,111.03,mastercard,,DE,d_3247
t_0003547,3,m_002,10.16,mastercard,,US,d_4067
t_0003572,3,m_010,128.28,mastercard,,US,d_17338
t_0003766,3,m_000,21.05,visa,,GB,
t_0003884,3,m_005,83.22,visa,,US,d_8690
t_0004205,3,m_022,4.07,visa,,DE,d_7167
